Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
11595.0,74815.30557395902,159994,6,64991.09266430285,2179.5470859791035,159994,997.5
11595.0,62680.98676734724,190967,7,65546.18934893672,2566.88526280022,190967,855.0
11595.0,40643.43021970224,303001,9,75037.57809150883,3331.6381856378102,303001,879.6428571428571
11595.0,183172.0488007508,64999,7,20682.34573172653,3774.237538894445,64999,992.1666666666666
11595.0,180901.32654915503,66036,8,13321.26106035368,1760.597233624891,66036,796.4
11595.0,68484.64999224312,174039,8,48673.24821608644,2119.4801137026398,174039,794.6
11595.0,33307.89982832384,366970,9,83161.9062530607,1547.7376884927733,366970,763.9375
11595.0,61486.16935130312,193881,10,60577.22553484931,2845.8356769146035,193881,745.0625
11595.0,33838.19097410143,363997,9,82102.09471825308,2181.008184303764,363997,821.1333333333333
11595.0,71298.0760647699,168041,7,58056.002319886495,3174.6019098013358,168041,855.7857142857143
11595.0,233197.31627888727,50974,7,15549.072984157823,2181.008184303764,50974,914.3846153846154
11595.0,372469.3826543364,32008,6,9861.613093201337,3331.6381856378102,32008,1083.8181818181818
11595.0,69329.44131739312,171976,7,59173.51851180279,3174.6019098013358,171976,851.6428571428571
11595.0,73130.48279246672,163010,6,65350.62744151735,1757.5790031691188,163010,917.0
11595.0,67536.34160258982,177001,9,51998.91960811026,2119.4801137026398,177001,747.125
11595.0,193689.40652675388,61991,7,19523.2879035952,1757.5790031691183,61991,857.6428571428571
11595.0,52731.73374681192,227017,9,68493.07002367362,1754.8314733899665,227017,798.0666666666667
11595.0,265065.59928841447,44970,8,12255.342586185092,1757.5790031691183,44970,794.6666666666666
11595.0,11895.31800841982,1002159,7,406227.3589308086,2181.008184303764,1002159,917.0
11595.0,98308.36232614642,121007,6,48130.25751333562,1757.5790031691183,121007,915.0769230769232
11595.0,75679.02875625857,157983,6,65198.00490275757,2695.6391264410745,157983,996.3333333333334
11595.0,33110.12604804825,372001,9,81508.6674820318,2120.732252245504,372001,769.8125
11595.0,73618.57134037167,161970,8,56058.82819222781,2423.6297159425985,161970,917.2307692307692
11595.0,75285.38633290355,158995,6,61252.74585681853,2179.547085979103,158995,997.5
11595.0,9966.971863372211,1195950,9,347173.05200052203,2695.6391264410745,1195950,794.6666666666666
11595.0,29854.188057839307,411969,9,91771.5224432589,2181.008184303764,411969,819.9333333333333
11595.0,745237.6491162325,16011,9,3417.363141266336,2179.5470859791035,16011,795.4666666666667
11595.0,72735.69891030605,163991,10,49220.54989985834,2181.008184303764,163991,745.5
11595.0,67160.55242874257,176964,9,55616.6043731546,1977.812908239806,176964,792.3333333333334
11595.0,244694.74371531175,49008,9,9024.64682332302,2046.6734639060387,49008,705.4117647058823
11595.0,66776.89089477123,179029,8,62503.42885489602,4414.366205923564,179029,919.6153846153846
11595.0,134935.34652241808,89013,8,24038.19189282319,3506.0217768861617,89013,857.9285714285714
11595.0,73138.4120829908,163006,7,57906.651454445775,1760.597233624891,163006,851.5714285714286
11595.0,74149.09348477129,160946,8,54059.61072962047,3551.353298392037,160946,994.5
11595.0,72289.74086982876,164975,9,52860.7270866094,1754.8314733899665,164975,795.0666666666667
11595.0,362796.913917745,32922,8,5424.071761710982,1729.380148038184,32922,746.5
11595.0,72022.44417553175,166101,9,48819.27378735779,3506.0217768861617,166101,797.5333333333333
11595.0,72568.47426192049,164989,8,55090.31604080876,3633.797049918997,164989,921.0
11595.0,264964.1039318975,1697292824,8,9443.16607772142,2566.88526280022,44991,794.7333333333333
11595.0,73862.82970068455,162003,7,57017.734724382026,1760.597233624891,162003,854.7142857142857
11595.0,224835.88621444203,53012,8,11855.959379549333,3126.6825710327557,53012,851.3571428571429
11595.0,69493.62451813219,171987,8,53441.49418712375,1760.597233624891,171987,796.8
11595.0,23746.984018581825,532994,9,96667.0156594275,1977.812908239806,532994,843.8
11595.0,73284.29718604495,163009,6,64756.422937805946,3170.403917484332,163009,1086.0
11595.0,77777.70562911112,154003,6,62337.34694226247,2179.547085979103,154003,998.1666666666666
11595.0,132486.7513248675,90009,7,31666.29270849368,2181.008184303764,90009,917.3076923076924
11595.0,519672.7019498607,22976,8,4885.543938133048,2321.968926671624,22976,746.25
11595.0,67737.95791734617,175987,7,58997.88553979428,2120.732252245504,175987,851.5
11595.0,73298.65413635304,163018,10,49609.829140615984,2845.8356769146035,163018,746.8125
11595.0,32617.81004906823,378045,8,89086.63831135984,1547.737688492773,378045,822.0666666666667
11595.0,73781.87677093172,161991,6,64897.21785022837,1754.8314733899665,161991,996.0
11595.0,68020.6410615403,174991,8,58487.68943608072,1302.5323869476792,174991,793.5333333333333
11595.0,72121.96077249857,165955,9,52392.284775357366,2181.008184303764,165955,797.9333333333333
11595.0,36127.48308229644,338994,10,74587.5378079341,3774.237538894445,338994,816.4666666666667
11595.0,50594.07786572653,235996,8,79627.53643833328,2046.6734639060387,235996,746.25
11595.0,61478.98033353095,193985,6,79659.14353041966,1754.8314733899665,193985,993.8333333333334
11595.0,70143.95895963619,169979,8,53903.77112878803,2120.732252245504,169979,794.8666666666667
11595.0,73669.80807932068,162984,8,55589.15890368417,2181.008184303764,162984,857.6428571428571
11595.0,195903.1718437367,60974,7,14599.072116633532,3506.0217768861617,60974,918.8461538461538
11595.0,517423.9465347394,23043,7,4545.831618087058,2118.22723498864,23043,851.6428571428571
11595.0,739.8977827636473,16076545,9,5665743.854537509,4414.366205923564,16076545,849.6428571428571
11595.0,72266.49626852175,165886,8,44859.7928810793,2534.051597738294,165886,856.2857142857143
11595.0,76523.1022155952,156933,6,64205.35123959684,3170.403917484332,156933,1091.7272727272727
11595.0,77627.52815556682,153966,7,57598.27464429816,2362.781390649588,153966,919.3846153846154
11595.0,59744.701276493615,200001,6,83400.26652355495,3331.6381856378102,200001,1086.2727272727273
11595.0,33734.32748553989,366007,7,92336.29882427966,1754.8314733899665,366007,949.7692307692308
11595.0,63982.36748736695,186020,8,67755.6287839229,4415.26816852612,186020,915.5384615384615
11595.0,37887.67493326062,315406,8,73569.78739718274,2179.547085979103,315406,853.5714285714286
11595.0,68990.83629636053,172965,8,55062.651805963374,3126.6825710327557,172965,852.3571428571429
11595.0,479580.81676732935,25001,9,4606.022902911237,3384.3030449414546,25001,799.3333333333334
11595.0,75343.332700462,158010,6,64143.24536925147,2181.008184303764,158010,992.0833333333334
11595.0,258415.73399978268,46015,8,9772.93703477692,1729.380148038184,46015,743.1875
11595.0,72817.63575936823,163985,8,55610.71462664109,4414.366205923564,163985,918.5384615384615
11595.0,170355.97410577763,69977,9,20246.88010137082,2181.008184303764,69977,794.7333333333333
11595.0,7697.464296123579,1715500,14,251739.21887296237,1894.6804432787224,1715500,600.2272727272727
11595.0,31781.186697958277,386046,9,83848.8705703814,2120.732252245504,386046,766.8125
11595.0,77677.78297231313,154008,6,61292.96727847331,2423.6297159425985,154008,1087.5454545454545
11595.0,742.3457815257304,16054513,8,6058012.449409582,5797.5,16054513,993.1666666666666
11595.0,65937.04076107974,181006,6,73363.15466022436,2196.731435565121,181006,1085.0
11595.0,55891.02588182262,212968,7,71210.57626691887,1760.597233624891,212968,850.2142857142857
11595.0,224329.36829603935,53047,9,13989.153772400145,3384.3030449414546,53047,793.3333333333334
11595.0,74356.13919568648,160982,6,64404.75081700107,2181.008184303764,160982,997.5
11595.0,3972.707836370729,3007017,8,787791.6799377503,5797.5,3007017,995.5
11595.0,322534.4501486085,37010,7,10185.401468114384,2179.547085979103,37010,918.2307692307692
11595.0,32472.205612323192,377954,8,85571.28474135301,4060.245891568638,377954,876.6428571428571
11595.0,159349.37670821944,75005,7,24716.805387563065,1757.5790031691183,75005,853.7142857142857
11595.0,75892.54623386325,157947,9,52279.777786546816,2181.008184303764,157947,799.1333333333333
11595.0,65832.73016592168,1296921322,6,71199.53592334714,2181.008184303764,180989,992.9166666666666
11595.0,32356.86241575511,381032,10,82029.9305672089,2181.008184303764,381032,770.5625
11595.0,57119.33998832345,208966,8,64381.0180791261,1547.9819985572,208966,746.0
11595.0,130855.29641922931,1091209030,7,25636.764028766705,2120.732252245504,90986,850.4285714285714
11595.0,208869.8642152907,57002,8,15969.47713012307,1757.5790031691183,57002,793.7333333333333
11595.0,58674.20696955293,204059,9,62642.143538715216,2118.22723498864,204059,748.3125
11595.0,76485.53794021542,156997,7,57874.33791039571,2181.008184303764,156997,923.6923076923076
11595.0,71171.70754941653,167960,7,61878.79184556423,1547.737688492773,167960,853.8571428571429
11595.0,169062.26683372518,71033,6,22681.296905159543,3331.6381856378102,71033,1091.7272727272727
11595.0,671120.5928587469,17812,8,5228.370869819867,2323.928013238424,17812,747.125
11595.0,43132.72796171282,285004,9,74723.89373267046,2423.6297159425985,285004,878.0714285714286
11595.0,742.4845045833684,16086531,9,5671712.289021668,1760.597233624891,16086531,746.5
11595.0,68382.07563342134,175002,8,54921.2639564261,2120.732252245504,175002,797.8
11595.0,74702.98174454867,160007,8,55327.83410252195,1754.8314733899665,160007,853.7857142857143
11595.0,11832.867037731496,1014378,9,351526.65245743253,2323.928013238424,1014378,706.0588235294117
11595.0,28731.90349153408,426947,8,98855.304197359,3170.403917484332,426947,943.6153846153846
11595.0,69277.6863636628,171989,7,58759.99404838863,2566.88526280022,171989,851.0714285714286
11595.0,72539.4881989987,164986,9,52055.28787397931,1754.8314733899665,164986,797.8666666666667
11595.0,12899.945703144282,1012950,10,147056.57616458368,1754.8314733899665,1012950,816.6875
11595.0,21928.95483606277,584980,10,92888.3545227519,2046.6734639060387,584980,712.6666666666666
11595.0,9872.602515550692,1209914,8,373501.7244344077,3774.237538894445,1209914,918.8461538461538
11595.0,11900.16942007429,1005784,10,332515.8923156071,2634.0578960987173,1005784,797.9333333333333
11595.0,459533.13368655456,26046,6,7393.389391882454,2181.008184303764,26046,997.4166666666666
11595.0,73646.2093862816,162045,7,57483.37872028748,2181.008184303764,162045,918.0
11595.0,63603.09371575688,187994,8,61955.17969929092,2120.732252245504,187994,797.1333333333333
11595.0,7365.447196509472,2986635031,11,266903.72351251385,1302.5323869476797,1817948,743.8888888888889
11595.0,330601.7000944497,35998,7,9572.672242726514,2181.008184303764,35998,915.4615384615385
11595.0,75032.86225526268,158997,7,58740.57552918595,2362.781390649588,158997,917.6923076923076
11595.0,68703.51851213259,173994,8,54568.3604900443,1729.380148038184,173994,747.125
11595.0,813176.342476009,14693,8,4423.860757302382,1975.513857202728,14693,702.8235294117648
11595.0,61197.205737525066,195973,9,58288.665526320685,2181.008184303764,195973,799.5333333333333
11595.0,8973.183395456126,1359941,10,325941.0905846757,1547.737688492773,1359941,717.8235294117648
11595.0,32287.56166433301,384947,10,81518.89855187637,1754.8314733899665,384947,776.8125
11595.0,19043.19701821952,628886,10,144761.02126762038,3337.6088746286614,628886,798.4
11595.0,170192.11555479432,1091711093,7,17179.04494435008,2989.558880503945,70062,917.2307692307692
11595.0,183439.41210835407,65046,8,15530.5386976143,2566.88526280022,65046,795.4666666666667
11595.0,314512.7341612292,38008,7,7063.124001931912,1947.6382156467405,38008,853.8571428571429
11595.0,10094.227429675728,1183944,8,371120.04173511866,3774.237538894445,1183944,919.3076923076924
11595.0,178135.7779536259,66977,9,14483.06082919432,1895.8810192851536,66977,701.8235294117648
11595.0,73126.88293440179,162977,9,51707.06802317814,3774.237538894445,162977,851.2857142857143
11595.0,70689.44095704085,169021,7,57520.41836571312,2120.732252245504,169021,853.4285714285714
11595.0,68319.73336398115,174020,8,54169.99679096662,2120.732252245504,174020,792.6
11595.0,9128.854520815006,1345952,9,344531.5201881286,4414.366205923564,1345952,877.6428571428571
11595.0,753.401185589571,16612663,9,5639503.138365255,2181.008184303764,16612663,834.4
11595.0,409648.0958611666,29042,8,6749.4582851409,2118.22723498864,29042,793.1333333333333
11606.0,395856.0884387515,30213,8,7520.765706330959,1730.6985171146523,30213,747.5
11595.0,1325643.3007985805,9016,8,1366.734307269217,2120.732252245504,9016,796.8
11595.0,460106.8942976891,26007,8,5699.6452730056135,1546.0215454668214,26007,797.7333333333333
11595.0,7663.881784341301,1771948,10,276713.3411743299,2181.008184303764,1771948,848.75
11595.0,11984.225890707956,995809,8,375279.4515676982,2537.820147291766,995809,852.4285714285714
11595.0,1192038.4076815364,9998,8,2141.374224984641,2632.545726098599,9998,916.7692307692308
11595.0,11849.41406772424,1009417,9,353056.9255109831,1754.8314733899665,1009417,797.4
11595.0,69635.89114523078,172009,7,57821.28804658944,1760.597233624891,172009,855.5714285714286
11595.0,14799.37264152567,871591,12,141519.60666095963,3003.1711572935696,871591,758.7647058823529
11595.0,213477.5314987329,56034,8,16373.237181740324,1757.5790031691183,56034,797.4666666666667
11595.0,184400.3260184231,65027,8,15078.877797072551,3506.0217768861617,65027,856.5
11595.0,68619.84330901923,173973,8,55340.24632734687,2179.547085979103,173973,852.7142857142857
11595.0,195575.16318430807,60974,6,24580.742557945643,1754.8314733899665,60974,993.75
11595.0,341191.59879982856,34995,6,10372.10521061178,2181.008184303764,34995,995.0
11595.0,76963.50851553435,156009,8,53797.94611011341,3331.6381856378102,156009,923.6153846153846
11595.0,149708.2307663472,80029,6,29528.969355532885,2179.547085979103,80029,998.4166666666666
11595.0,243083.80797396257,49160,9,12924.169848996658,1757.5790031691188,49160,746.875
11595.0,400400.0,30000,7,5474.672118035928,2120.732252245504,30000,858.0
11595.0,67987.09120247267,176004,7,58993.81463509544,1947.6382156467405,176004,854.7142857142857
11595.0,32108.139440764306,382987,10,79239.38638935254,1547.9819985572,382987,683.1666666666666
11595.0,74482.8448221986,160010,6,65056.91372944155,1754.8314733899665,160010,993.1666666666666
11595.0,477350.102134818,24967,8,4632.500718268903,2323.928013238424,24967,744.875
11595.0,170021.57235310084,69997,7,22110.577110665083,2118.22723498864,69997,850.0714285714286
11595.0,742.3940966492194,1109882918,8,6062827.3789462205,1754.8314733899665,16088490,853.1428571428571
11595.0,94345.01369101949,125995,7,40531.08927930098,2120.732252245504,125995,849.0714285714286
11595.0,67018.38960338462,177981,6,74637.47936325289,1754.8314733899665,177981,994.0
13043.0,824.5517384073628,16258531,11,5061963.489539047,3502.856709173243,16258531,705.578947368421
11595.0,291206.91338736453,40964,7,8054.491210912498,2119.4801137026398,40964,852.0714285714286
11595.0,33364.29469738692,364971,8,87244.03923423516,1754.8314733899665,364971,869.7857142857143
11595.0,10108.909547397709,1178960,9,346987.2750738028,2120.732252245504,1178960,744.875
11595.0,22126.658452215983,572974,8,100316.58176469324,2181.008184303764,572974,905.5714285714286
11595.0,32465.19601877378,377974,10,81278.75229948545,2118.22723498864,377974,721.8235294117648
11595.0,443071.68750462384,27034,10,5861.600757851429,2118.22723498864,27034,704.5882352941177
11595.0,64007.34642586716,186213,7,61187.636446426,1760.597233624891,186213,851.3571428571429
11595.0,70834.54873409809,3219346106,7,56675.29013041457,3776.347044433284,167983,991.5833333333334
11595.0,54301.33673919269,220013,8,68057.26293805128,2181.008184303764,220013,853.3571428571429
11595.0,32622.901377299688,377986,7,95080.82953711892,1754.8314733899665,377986,948.5384615384615
11595.0,75603.0712165233,157983,7,57416.737854914754,1947.6382156467405,157983,853.1428571428571
11595.0,101082.72640173642,117943,7,42013.24333786511,2179.547085979103,117943,917.0769230769232
11595.0,478521.47852147854,25025,8,4012.6712216842952,2118.22723498864,25025,798.3333333333334
11595.0,70728.11310816648,168971,8,54811.71922656165,2119.4801137026398,168971,796.7333333333333
11595.0,73755.81811672037,161994,8,55657.18707708227,2423.6297159425985,161994,919.0769230769232
11595.0,73397.47916692235,162962,6,65247.15543837908,2181.008184303764,162962,996.75
11595.0,82882.44486890086,143975,9,46185.99441215146,1977.812908239806,143975,795.5333333333333
11595.0,75762.94571092237,158006,6,64687.93340878961,2181.008184303764,158006,997.5833333333334
11595.0,413090.75844926987,28967,7,7797.399525910332,1754.8314733899665,28967,920.4615384615385
11595.0,135821.82830520993,88005,8,24124.62387567643,2120.732252245504,88005,796.8666666666667
11595.0,738.0720972209028,16147474,8,6052583.931509638,1547.737688492773,16147474,794.5333333333333
11595.0,33085.36691084045,369136,7,92987.12937964407,2181.008184303764,369136,939.4615384615385
11595.0,31699.942969789616,384007,7,93389.94158562616,1754.8314733899665,384007,936.3846153846154
11595.0,75208.82604538822,158984,7,58653.714104621424,2178.085007523811,158984,919.7692307692308
11595.0,1905124.5438679997,6303,6,1040.5745047808928,2539.07508750726,6303,1000.6666666666666
11595.0,34658.121837478255,352962,9,79874.55376624738,2181.008184303764,352962,815.5333333333333
11595.0,277124.1222155048,43006,6,13729.475944113818,1754.8314733899665,43006,993.1666666666666
11595.0,74990.88084726362,159006,9,50746.824854228216,2118.22723498864,159006,745.25
11595.0,21822.087505228315,580971,10,92902.78821165704,2566.88526280022,580971,745.7647058823529
11595.0,8950.668355590176,1383919,10,326677.9229982407,1754.8314733899665,1383919,774.1875
11595.0,31808.58947303642,389989,8,88390.91851676899,2989.558880503945,389989,886.0714285714286
11595.0,47626.66709335722,249986,8,84325.61906031145,2362.781390649588,249986,850.4285714285714
11595.0,4220733.427362482,2836,8,410.26147295411033,2182.468304466299,2836,855.0
